time,Hips.x,Hips.y,Hips.z,Chest.x,Chest.y,Chest.z,Chest2.x,Chest2.y,Chest2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftElbow.x,LeftElbow.y,LeftElbow.z,LeftWrist.x,LeftWrist.y,LeftWrist.z,LeftHand.x,LeftHand.y,LeftHand.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightElbow.x,RightElbow.y,RightElbow.z,RightWrist.x,RightWrist.y,RightWrist.z,RightHand.x,RightHand.y,RightHand.z,HipLeft.x,HipLeft.y,HipLeft.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,LeftAnkle.x,LeftAnkle.y,LeftAnkle.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightHip.x,RightHip.y,RightHip.z,RightKnee.x,RightKnee.y,RightKnee.z,RightAnkle.x,RightAnkle.y,RightAnkle.z,RightFoot.x,RightFoot.y,RightFoot.z
  53.23280, -23.93985,  36.86697, 231.31590, -23.02478,  69.72872, 228.44049, -22.29029,  92.56474, 225.79913, -22.28351,  99.40913, 224.33138, -22.26898, 114.07569, 221.18622,  -8.29964,  92.65870, 226.30191,  -5.54389,  68.75712, 233.09312,  -3.63238,  45.93214, 231.00356,  -7.18510,  38.59848, 229.32485, -36.28095,  92.47079, 225.29634, -39.99701,  70.69071, 236.99331, -41.80300,  47.76202, 237.11055, -41.86974,  39.76489, 234.81627, -14.43098,  36.63708, 231.71469, -18.64880,   4.31425, 213.54254, -25.32077, -26.03357, 198.32233, -24.84169, -29.46234, 190.11245, -33.44871,  37.09686, 230.91711, -30.15503,   0.94730, 239.58564, -14.69321, -29.23498, 246.45019, -14.44863, -34.05863, 238.96282
  53.26613, -23.90223,  36.81210, 231.39022, -23.04774,  69.67403, 228.49829, -22.35183,  92.50974, 225.84384, -22.34521,  99.35371, 224.37416, -22.33101, 114.01937, 221.22484,  -8.36222,  92.60997, 226.37365,  -5.62047,  68.72386, 233.22468,  -3.62760,  45.90578, 231.13573,  -7.11444,  38.55567, 229.39209, -36.34144,  92.40951, 225.31404, -40.07145,  70.63796, 237.02244, -41.85026,  47.70707, 237.12324, -41.96425,  39.69669, 234.87753, -14.39348,  36.60108, 231.80193, -18.12313,   4.09967, 213.84279, -23.18324, -26.58191, 198.67057, -22.52728, -29.98950, 190.46411, -33.41098,  37.02312, 230.97852, -30.14376,   0.82228, 239.44060, -14.81786, -29.33847, 246.69361, -14.20520, -33.95612, 239.09821
  53.29947, -23.85636,  36.74765, 231.46565, -23.07092,  69.60928, 228.55076, -22.41908,  92.44423, 225.87863, -22.41290,  99.28771, 224.40667, -22.39966, 113.95233, 221.25248,  -8.43060,  92.55153, 226.43623,  -5.69894,  68.68214, 233.34927,  -3.61522,  45.87315, 231.24969,  -7.01769,  38.49465, 229.45993, -36.40756,  92.33692, 225.32103, -40.15438,  70.57731, 237.04624, -41.90665,  47.64432, 237.13264, -42.06163,  39.62270, 234.92992, -14.34771,  36.55802, 231.88994, -17.50031,   3.85467, 214.18867, -21.08690, -27.09779, 199.14735, -20.31209, -30.48337, 190.94213, -33.36501,  36.93729, 231.04137, -30.21213,   0.68118, 239.30794, -15.19387, -29.56257, 246.85296, -14.30007, -33.95737, 239.15393
  53.33280, -23.80326,  36.67437, 231.54154, -23.09323,  69.53507, 228.59697, -22.48991,  92.36862, 225.90157, -22.48441,  99.21149, 224.42677, -22.47263, 113.87479, 221.26648,  -8.50266,  92.48371, 226.48776,  -5.77694,  68.63230, 233.46492,  -3.59398,  45.83441, 231.34572,  -6.89309,  38.41613, 229.52710, -36.47716,  92.25352, 225.31539, -40.24310,  70.50919, 237.06280, -41.97000,  47.57423, 237.13572, -42.15683,  39.54328, 234.96977, -14.29474,  36.50806, 231.97833, -16.77781,   3.58115, 214.58766, -19.07147, -27.59853, 199.76449, -18.22891, -30.96959, 191.55997, -33.31178,  36.84069, 231.10475, -30.22725,   0.54341, 239.21497, -15.67150, -29.88855, 246.90823, -14.53728, -33.95905, 239.06395
  53.36613, -23.74053,  36.59363, 231.61702, -23.11265,  69.45271, 228.63597, -22.56245,  92.28415, 225.91151, -22.55789,  99.12622, 224.43295, -22.54811, 113.78779, 221.26463,  -8.57652,  92.40775, 226.52660,  -5.85109,  68.57539, 233.56869,  -3.56446,  45.78989, 231.42581,  -6.74128,  38.32211, 229.59207, -36.54839,  92.16056, 225.29642, -40.33450,  70.43467, 237.07144, -42.03474,  47.49768, 237.13006, -42.24309,  39.45841, 234.99717, -14.23217,  36.45268, 232.06599, -15.98813,   3.28632, 215.04567, -17.07854, -28.10977, 200.54543, -16.19718, -31.48228, 192.34558, -33.24889,  36.73459, 231.16804, -30.17262,   0.41156, 239.16530, -16.28657, -30.32858, 246.87124, -14.94315, -33.97967, 238.85545
  53.39947, -23.66252,  36.50888, 231.68962, -23.12573,  69.36566, 228.66581, -22.63444,  92.19430, 225.90680, -22.63116,  99.03524, 224.42309, -22.62413, 113.69442, 221.24370,  -8.64986,  92.32709, 226.55002,  -5.91773,  68.51453, 233.65617,  -3.52652,  45.74196, 231.49003,  -6.55884,  38.21492, 229.65399, -36.61903,  92.06150, 225.26359, -40.42515,  70.35726, 237.07203, -42.09812,  47.41822, 237.11328, -42.31596,  39.37195, 235.00791, -14.15431,  36.39588, 232.14974, -15.14054,   2.97527, 215.57047, -15.10277, -28.63147, 201.49310, -14.22047, -32.03104, 193.30454, -33.17072,  36.62187, 231.22950, -30.06517,   0.28513, 239.15284, -16.94516, -30.81198, 246.76827, -15.42664, -34.06655, 238.61413
  53.43280, -23.56602,  36.42403, 231.75832, -23.12956,  69.27774, 228.68537, -22.70303,  92.10278, 225.88617, -22.70160,  98.94224, 224.39559, -22.69854, 113.59822, 221.20151,  -8.71985,  92.24612, 226.55725,  -5.97349,  68.45383, 233.72555,  -3.47926,  45.69412, 231.54057,  -6.34496,  38.09914, 229.71669, -36.68620,  91.95945, 225.21508, -40.51193,  70.27918, 237.06117, -42.15933,  47.33826, 237.08067, -42.37370,  39.28530, 235.00070, -14.05803,  36.34176, 232.22922, -14.25618,   2.65448, 216.16964, -13.21674, -29.16994, 202.63133, -12.35079, -32.62054, 194.46239, -33.07401,  36.50630, 231.28742, -29.93890,   0.16377, 239.17249, -17.47797, -31.22874, 246.68218, -15.83532, -34.18281, 238.43820
  53.46613, -23.44979,  36.34276, 231.82156, -23.12147,  69.19248, 228.69298, -22.76462,  92.01300, 225.84749, -22.76584,  98.85055, 224.34823, -22.76848, 113.50246, 221.13551,  -8.78299,  92.16898, 226.54742,  -6.01435,  68.39719, 233.77489,  -3.42095,  45.64971, 231.57793,  -6.09856,  37.98164, 229.77419, -36.74624,  91.85701, 225.14757, -40.59302,  70.19895, 237.02741, -42.21706,  47.25636, 237.01984, -42.41615,  39.19798, 234.95942, -13.94215,  36.29369, 232.30405, -13.34774,   2.32830, 216.85150, -11.41629, -29.72760, 203.97327, -10.57106, -33.25254, 195.83395, -32.95743,  36.39183, 231.33906, -29.80196,   0.04682, 239.20451, -17.83900, -31.55002, 246.66690, -16.10937, -34.30385, 238.37154
  53.49947, -23.31210,  36.26729, 231.87889, -23.09897,  69.11191, 228.68749, -22.81609,  91.92680, 225.78902, -22.82071,  98.76196, 224.27889, -22.83061, 113.40875, 221.04291,  -8.83615,  92.09743, 226.51859,  -6.03766,  68.34640, 233.80260,  -3.34912,  45.61044, 231.60082,  -5.81855,  37.86626, 229.82542, -36.79602,  91.75616, 225.05945, -40.66502,  70.11589, 236.96447, -42.26783,  47.17184, 236.92259, -42.44304,  39.11051, 234.87157, -13.80498,  36.25368, 232.37373, -12.43365,   2.00067, 217.62131,  -9.71923, -30.29927, 205.51738,  -8.89477, -33.92245, 197.41917, -32.81922,  36.28090, 231.38406, -29.65434,  -0.06465, 239.24327, -18.06869, -31.79743, 246.72415, -16.27676, -34.43862, 238.40542
  53.53280, -23.15118,  36.19919, 231.92992, -23.05948,  69.03745, 228.66790, -22.85397,  91.84542, 225.70919, -22.86280,  98.67762, 224.18568, -22.88172, 113.31803, 220.92103,  -8.87588,  92.03299, 226.46932,  -6.04081,  68.30301, 233.80761,  -3.26121,  45.57773, 231.60864,  -5.51061,  37.75977, 229.86450, -36.83206,  91.65785, 224.94906, -40.72387,  70.02940, 236.86812, -42.30756,  47.08414, 236.78447, -42.44944,  39.02275, 234.73111, -13.64477,  36.22311, 232.43795, -11.53336,   1.67556, 218.48120,  -8.17757, -30.88395, 207.26615,  -7.37303, -34.63112, 199.22255, -32.65758,  36.17527, 231.42190, -29.50122,  -0.17037, 239.28408, -18.19718, -31.99049, 246.82452, -16.36127, -34.59927, 238.50516
  53.56613, -22.96497,  36.13949, 231.97490, -23.00028,  68.96989, 228.63368, -22.87447,  91.76958, 225.60749, -22.88835,  98.59812, 224.06769, -22.91808, 113.23068, 220.76813,  -8.89840,  91.97648, 226.39907,  -6.02102,  68.26789, 233.78982,  -3.15433,  45.55251, 231.60034,  -5.17901,  37.66607, 229.88948, -36.85054,  91.56269, 224.81590, -40.76481,  69.93909, 236.73641, -42.33271,  46.99299, 236.60158, -42.43051,  38.93449, 234.53436, -13.45951,  36.20285, 232.49699, -10.66562,   1.35612, 219.43246,  -6.80079, -31.47636, 209.22209,  -6.00999, -35.37271, 201.24831, -32.47043,  36.07613, 231.45281, -29.34651,  -0.27015, 239.32502, -18.24002, -32.13894, 246.95298, -16.38085, -34.79144, 238.65263
  53.59946, -22.75216,  36.08884, 232.01409, -22.91865,  68.90969, 228.58424, -22.87384,  91.69963, 225.48316, -22.89321,  98.52379, 223.92415, -22.93471, 113.14698, 220.58342,  -8.89995,  91.92746, 226.30682,  -5.97568,  68.24062, 233.74874,  -3.02660,  45.53433, 231.57447,  -4.82469,  37.58508, 229.90157, -36.84773,  91.47180, 224.65949, -40.78245,  69.84686, 236.57082, -42.34080,  46.90059, 236.37028, -42.38298,  38.84717, 234.28146, -13.24788,  36.19315, 232.55090,  -9.85146,   1.04548, 220.47251,  -5.61963, -32.06921, 211.38025,  -4.83362, -36.14170, 203.49450, -32.25644,  35.98453, 231.47727, -29.18985,  -0.36288, 239.36678, -18.20553, -32.24869, 247.09981, -16.34497, -35.01752, 238.83785
  53.63280, -22.51132,  36.04778, 232.04754, -22.81171,  68.85719, 228.51884, -22.84850,  91.63579, 225.33543, -22.87335,  98.45488, 223.75446, -22.92661, 113.06720, 220.36667,  -8.87695,  91.88528, 226.19187,  -5.90307,  68.22032, 233.68358,  -2.87838,  45.52220, 231.52792,  -4.45194,  37.51538, 229.90402, -36.82005,  91.38631, 224.47898, -40.77174,  69.75360, 236.37057, -42.32779,  46.80805, 236.08649, -42.30327,  38.76068, 233.97426, -13.00848,  36.19417, 232.59973,  -9.10608,   0.74684, 221.59788,  -4.59828, -32.64275, 213.72546,  -3.80388, -36.91041, 205.94445, -32.01417,  35.90138, 231.49535, -29.02837,  -0.44723, 239.41025, -18.11169, -32.32890, 247.25535, -16.27613, -35.28317, 239.05224
  53.66613, -22.24295,  36.01723, 232.07567, -22.67672,  68.81317, 228.43728, -22.79443,  91.57881, 225.16437, -22.82458,  98.39200, 223.55830, -22.88917, 112.99171, 220.11671,  -8.82530,  91.85008, 226.05298,  -5.80096,  68.20684, 233.59289,  -2.70912,  45.51589, 231.45719,  -4.06958,  37.45917, 229.88846, -36.76357,  91.30753, 224.27577, -40.72791,  69.66051, 236.13707, -42.28911,  46.71680, 235.75151, -42.18854,  38.67621, 233.61580, -12.74175,  36.20584, 232.64305,  -8.44272,   0.46421, 222.80247,  -3.76358, -33.18468, 216.24370,  -2.96363, -37.64948, 208.57468, -31.74416,  35.82862, 231.50830, -28.85899,  -0.52084, 239.45654, -17.97510, -32.38494, 247.41771, -16.19424, -35.59129, 239.29762
  53.69946, -21.95093,  35.99754, 232.09888, -22.51132,  68.77793, 228.33960, -22.70770,  91.52892, 224.97002, -22.74272,  98.33528, 223.33536, -22.81776, 112.92036, 219.83252,  -8.74089,  91.82126, 225.88805,  -5.66651,  68.19949, 233.47490,  -2.51757,  45.51447, 231.35966,  -3.68308,  37.41663, 229.84677, -36.67451,  91.23657, 224.05199, -40.64694,  69.56921, 235.87338, -42.22035,  46.62857, 235.37197, -42.03636,  38.59567, 233.21302, -12.45145,  36.22659, 232.68002,  -7.87343,   0.20207, 224.07428,  -3.11931, -33.67880, 218.91245,  -2.30322, -38.35896, 211.37467, -31.45042,  35.76850, 231.51774, -28.67763,  -0.58085, 239.50642, -17.82212, -32.42455, 247.58702, -16.13117, -35.94647, 239.57922
  53.73280, -21.63671,  35.98851, 232.11711, -22.31337,  68.75130, 228.22588, -22.58456,  91.48594, 224.75272, -22.62384,  98.28448, 223.08590, -22.70801, 112.85278, 219.51413,  -8.61995,  91.79818, 225.69720,  -5.49737,  68.19737, 233.32947,  -2.30238,  45.51690, 231.23464,  -3.29796,  37.38708, 229.77276, -36.54917,  91.17369, 223.80824, -40.52574,  69.48084, 235.58140, -42.11802,  46.54460, 234.95398, -41.84499,  38.51955, 232.77534, -12.13897,  36.25515, 232.71055,  -7.40666,  -0.03439, 225.39915,  -2.70262, -34.11277, 221.69826,  -1.88270, -39.01670, 214.30453, -31.13445,  35.72187, 231.52368, -28.48101,  -0.62569, 239.56089, -17.68831, -32.45972, 247.76284, -16.12510, -36.35561, 239.90367
  53.76613, -21.30610,  35.98902, 232.13039, -22.08246,  68.73248, 228.09764, -22.42155,  91.44916, 224.51475, -22.46449,  98.23884, 222.81227, -22.55651, 112.78815, 219.16411,  -8.45892,  91.77999, 225.48195,  -5.29158,  68.19956, 233.15863,  -2.06303,  45.52195, 231.08438,  -2.91736,  37.36850, 229.66532, -36.38418,  91.11834, 223.54755, -40.36252,  69.39655, 235.26664, -41.98040,  46.46601, 234.50979, -41.61497,  38.44806, 232.31861, -11.81001,  36.28857, 232.73446,  -7.04445,  -0.24064, 226.76048,  -2.51327, -34.47312, 224.57741,  -1.71052, -39.59164, 217.32865, -30.80219,  35.68946, 231.52633, -28.26728,  -0.65375, 239.62121, -17.62307, -32.50451, 247.95130, -16.22842, -36.82838, 240.28663
  53.79946, -20.96252,  35.99793, 232.13912, -21.81865,  68.72059, 227.95649, -22.21601,  91.41784, 224.25824, -22.26201,  98.19747, 222.51626, -22.36058, 112.72525, 218.78345,  -8.25504,  91.76568, 225.24333,  -5.04757,  68.20469, 232.96293,  -1.79847,  45.52823, 230.90837,  -2.54303,  37.35799, 229.52445, -36.17697,  91.07000, 223.27315, -40.15636,  69.31883, 234.93726, -41.80657,  46.39516, 234.05289, -41.34677,  38.38566, 231.84862, -11.46787,  36.32463, 232.75163,  -6.78376,  -0.41228, 228.14280,  -2.53154, -34.74348, 227.47398,  -1.76246, -40.05751, 220.36358, -30.45718,  35.67123, 231.52660, -28.03634,  -0.66509, 239.68714, -17.67695, -32.57213, 248.15965, -16.48351, -37.35553, 240.73786
  53.83280, -20.60846,  36.01329, 232.14416, -21.52281,  68.71402, 227.80527, -21.96638,  91.39062, 223.98750, -22.01467,  98.15886, 222.20186, -22.11814, 112.66225, 218.37548,  -8.00672,  91.75353, 224.98560,  -4.76456,  68.21048, 232.74530,  -1.51030,  45.53319, 230.70805,  -2.17556,  37.35092, 229.35515, -35.92604,  91.02770, 222.98940, -39.90759,  69.24883, 234.60095, -41.59556,  46.33318, 233.58906, -41.04013,  38.33305, 231.37283, -11.11495,  36.36085, 232.76300,  -6.61508,  -0.54519, 229.52604,  -2.73123, -34.91655, 230.35373,  -2.00070, -40.40913, 223.37619, -30.10196,  35.66573, 231.52532, -27.78691,  -0.66091, 239.75928, -17.78347, -32.64428, 248.37064, -16.78265, -37.83043, 241.19497
  53.86613, -20.24658,  36.03300, 232.14649, -21.19704,  68.71108, 227.64763, -21.67307,  91.36621, 223.70829, -21.72242,  98.12170, 221.87500, -21.82819, 112.59774, 217.94652,  -7.71432,  91.74128, 224.71457,  -4.44385,  68.21439, 232.51135,  -1.19960,  45.53440, 230.48828,  -1.81524,  37.34339, 229.16509, -35.63182,  90.99114, 222.70201, -39.61877,  69.18862, 234.26722, -41.34959,  46.28221, 233.12679, -40.69789,  38.29095, 230.90473, -10.75388,  36.39488, 232.76955,  -6.52045,  -0.63630, 230.88482,  -3.08193, -34.98981, 233.15923,  -2.38633, -40.64401, 226.30837, -29.73927,  35.67112, 231.52343, -27.51768,  -0.64290, 239.83842, -17.88238, -32.70584, 248.57274, -17.06205, -38.23006, 241.63025
  53.89946, -19.87717,  36.05497, 232.14634, -20.84275,  68.70999, 227.48620, -21.33733,  91.34325, 223.42529, -21.38631,  98.08460, 221.54067, -21.49126, 112.53035, 217.50218,  -7.37900,  91.72670, 224.43415,  -4.08782,  68.21397, 232.26485,  -0.86508,  45.52984, 230.25386,  -1.46176,  37.33302, 228.95828, -35.29567,  90.95981, 222.41643, -39.29157,  69.13736, 233.94091, -41.06924,  46.24121, 232.67349, -40.32393,  38.25721, 230.45480, -10.38489,  36.42478, 232.77092,  -6.48115,  -0.68600, 232.19314,  -3.54279, -34.97067, 235.81080,  -2.87714, -40.76727, 229.07697, -29.36946,  35.68516, 231.52175, -27.22496,  -0.61325, 239.92469, -17.93779, -32.75155, 248.75858, -17.28841, -38.56033, 242.03367
  53.93279, -19.50064,  36.07720, 232.14389, -20.46051,  68.70906, 227.32307, -20.95939,  91.32032, 223.14191, -21.00700,  98.04630, 221.20310, -21.10903, 112.45910, 217.04849,  -7.00092,  91.70884, 224.14694,  -3.69580,  68.20774, 232.00662,  -0.50983,  45.51680, 230.01400,  -1.11295,  37.31745, 228.73752, -34.91786,  90.93180, 222.13688, -38.92560,  69.09211, 233.62452, -40.75501,  46.20688, 232.23911, -39.91879,  38.22867, 230.03201, -10.00832,  36.44848, 232.76701,  -6.47445,  -0.69804, 233.42325,  -4.01316, -34.87194, 238.24468,  -3.35071, -40.78139, 231.60934, -28.99297,  35.70593, 231.52076, -26.90531,  -0.57416, 240.01659, -17.91885, -32.77831, 248.92145, -17.42890, -38.82473, 242.39544
  53.96613, -19.11539,  36.09853, 232.13887, -20.05097,  68.70735, 227.15991, -20.54117,  91.29682, 222.86164, -20.58644,  98.00622, 220.86617, -20.68344, 112.38351, 216.59016,  -6.58202,  91.68694, 223.85665,  -3.26754,  68.19444, 231.73806,  -0.14195,  45.49349, 229.76385,  -0.76507,  37.29338, 228.50197, -34.50032,  90.90671, 221.86662, -38.52356,  69.05392, 233.32389, -40.40852,  46.17989, 231.83195, -39.48389,  38.20594, 229.64483,  -9.62261,  36.46537, 232.75764,  -6.47298,  -0.67860, 234.54308,  -4.48672, -34.72663, 240.36947,  -3.82245, -40.73461, 233.82340, -28.60818,  35.73170, 231.52010, -26.55832,  -0.52852, 240.10948, -17.80417, -32.78377, 249.06065, -17.45307, -39.02905, 242.71547
  53.99946, -18.72031,  36.11755, 232.13081, -19.61515,  68.70369, 226.99830, -20.08496,  91.27192, 222.58764, -20.12694,  97.96361, 220.53349, -20.21690, 112.30295, 216.13174,  -6.12463,  91.66005, 223.56673,  -2.80438,  68.17343, 231.46322,   0.24349,  45.46095, 229.50015,  -0.41339,  37.26160, 228.25051, -34.04529,  90.88380, 221.60855, -38.08654,  69.02324, 233.04465, -40.03065,  46.16069, 231.45585, -39.02278,  38.18817, 229.30051,  -9.22669,  36.47458, 232.74243,  -6.45379,  -0.63760, 235.53163,  -4.94073, -34.56050, 242.17298,  -4.27022, -40.64923, 235.70260, -28.21393,  35.76051, 231.51920, -26.18071,  -0.47916, 240.19877, -17.55414, -32.76374, 249.16807, -17.32295, -39.17546, 242.98547
  54.03279, -18.31617,  36.13356, 232.11889, -19.15553,  68.69775, 226.83980, -19.59428,  91.24564, 222.32312, -19.63219,  97.91859, 220.20881, -19.71342, 112.21777, 215.67815,  -5.63236,  91.62854, 223.28126,  -2.31034,  68.14541, 231.18740,   0.65187,  45.42105, 229.23076,  -0.05454,  37.22471, 227.98838, -33.55621,  90.86274, 221.36498, -37.61757,  68.99943, 232.78868, -39.62521,  46.14834, 231.11621, -38.53824,  38.17432, 229.00529,  -8.82140,  36.47592, 232.72112,  -6.40097,  -0.58570, 236.37628,  -5.34114, -34.39612, 243.64896,  -4.65026, -40.54523, 237.23808, -27.81093,  35.79120, 231.51665, -25.76989,  -0.42804, 240.27928, -17.13395, -32.71614, 249.22684, -17.00788, -39.26514, 243.18674
  54.06613, -17.90160,  36.14596, 232.10127, -18.67377,  68.68924, 226.68475, -19.07344,  91.21807, 222.07045, -19.10664,  97.87147, 219.89530, -19.17778, 112.12874, 215.23427,  -5.10959,  91.59276, 223.00342,  -1.78845,  68.11093, 230.91377,   1.08251,  45.37495, 228.95595,   0.31319,  37.18348, 227.71890, -33.03729,  90.84339, 221.13748, -37.11921,  68.98206, 232.55764, -39.19255,  46.14209, 230.81492, -38.03341,  38.16332, 228.76111,  -8.40548,  36.46965, 232.69231,  -6.30813,  -0.53261, 237.07592,  -5.67545, -34.25186, 244.80718,  -4.95813, -40.44956, 238.44619, -27.39772,  35.82227, 231.51023, -25.32136,  -0.37765, 240.34411, -16.50845, -32.63933, 249.21408, -16.47621, -39.29997, 243.29606
  54.09946, -17.47735,  36.15458, 232.07483, -18.17280,  68.67828, 226.53179, -18.52674,  91.18962, 221.82921, -18.55496,  97.82308, 219.59395, -18.61543, 112.03765, 214.80412,  -4.56064,  91.55338, 222.73240,  -1.24328,  68.07093, 230.64250,   1.52562,  45.32290, 228.67773,   0.68919,  37.13821, 227.43935, -32.49284,  90.82586, 220.92601, -36.59554,  68.97099, 232.35109, -38.73506,  46.14139, 230.55338, -37.51334,  38.15564, 228.56398,  -7.97969,  36.45614, 232.65260,  -6.17637,  -0.48527, 237.63887,  -5.92656, -34.14393, 245.65088,  -5.17954, -40.37003, 239.32113, -26.97502,  35.85302, 231.49707, -24.82770,  -0.32982, 240.38374, -15.64320, -32.53022, 249.09807, -15.69609, -39.27903, 243.28096
  54.13279, -17.04391,  36.15896, 232.03741, -17.65602,  68.66477, 226.38071, -17.95950,  91.16046, 221.60039, -17.98306,  97.77440, 219.30796, -18.03355, 111.94713, 214.39561,  -3.99094,  91.51156, 222.46981,  -0.68639,  68.02692, 230.37876,   1.97301,  45.26707, 228.39977,   1.06752,  37.09074, 227.15471, -31.92807,  90.80936, 220.73097, -36.05232,  68.96563, 232.16958, -38.25549,  46.14506, 230.33443, -36.98280,  38.15027, 228.41452,  -7.54460,  36.43580, 232.60029,  -6.00618,  -0.44767, 238.07982,  -6.11281, -34.05641, 246.30182,  -5.33627, -40.30727, 240.00009, -26.54322,  35.88213, 231.47452, -24.28110,  -0.28791, 240.38481, -14.50437, -32.38483, 248.83249, -14.63424, -39.19811, 243.09224
  54.16613, -16.60092,  36.15852, 231.98621, -17.12629,  68.64839, 226.23016, -17.37697,  91.13055, 221.38357, -17.39642,  97.72583, 219.03794, -17.43808, 111.85856, 214.01159,  -3.40581,  91.46779, 222.21598,  -0.12058,  67.97952, 230.12220,   2.42399,  45.20818, 228.12444,   1.44977,  37.04134, 226.86899, -31.34814,  90.79331, 220.55116, -35.49343,  68.96483, 232.01126, -37.75746,  46.15188, 230.15559, -36.44545,  38.14707, 228.30520,  -7.09994,  36.40904, 232.53308,  -5.79872,  -0.42175, 238.41376,  -6.24496, -33.98563, 246.80585,  -5.44365, -40.26211, 240.53276, -26.10189,  35.90799, 231.43934, -23.67489,  -0.25658, 240.32841, -13.05487, -32.19330, 248.35469, -13.25149, -39.04606, 242.66355
  54.19946, -16.14874,  36.15296, 231.91816, -16.58729,  68.62925, 226.07878, -16.78528,  91.10033, 221.17863, -16.80145,  97.67830, 218.78488, -16.83611, 111.77395, 213.65542,  -2.81146,  91.42310, 221.97117,   0.44908,  67.92953, 229.87187,   2.87580,  45.14702, 227.85482,   1.83675,  36.99010, 226.58702, -30.75910,  90.77756, 220.38608, -34.92406,  68.96792, 231.87489, -37.24547,  46.16120, 230.01357, -35.90605,  38.14595, 228.22918,  -6.64613,  36.37656, 232.44804,  -5.56014,  -0.40768, 238.65469,  -6.32855, -33.93007, 247.18810,  -5.51236, -40.23419, 240.94470, -25.65135,  35.92937, 231.38829, -23.00539,  -0.24212, 240.18626, -11.25528, -31.93591, 247.57538, -11.50487, -38.79963, 241.89954
  54.23279, -15.69094,  36.14198, 231.83001, -16.04331,  68.60738, 225.92461, -16.18871,  91.06998, 220.98391, -16.20265,  97.63240, 218.54784, -16.23252, 111.69473, 213.32769,  -2.21218,  91.37793, 221.73349,   1.01915,  67.87747, 229.62571,   3.32742,  45.08416, 227.59179,   2.22720,  36.93733, 226.31072, -30.16523,  90.76203, 220.23432, -34.34613,  68.97322, 231.75682, -36.72005,  46.17128, 229.90318, -35.36716,  38.14523, 228.17849,  -6.18672,  36.33821, 232.34166,  -5.29412,  -0.40522, 238.81516,  -6.36886, -33.88813, 247.46964,  -5.55131, -40.22291, 241.25754, -25.19515,  35.94576, 231.31836, -22.27036,  -0.25116, 239.92133,  -9.07256, -31.57933, 246.36526,  -9.35868, -38.41782, 240.66077
  54.26612, -15.22919,  36.12478, 231.71915, -15.49770,  68.58212, 225.76521, -15.59167,  91.03885, 220.79670, -15.60500,  97.58792, 218.32494, -15.63356, 111.62163, 213.02832,  -1.61246,  91.33289, 221.50039,   1.58628,  67.82397, 229.38066,   3.77631,  45.02029, 227.33230,   2.61842,  36.88350, 226.03833, -29.57088,  90.74481, 220.09300, -33.76203,  68.97630, 231.65007, -36.18276,  46.17791, 229.81335, -34.82761,  38.14085, 228.14251,  -5.72343,  36.29374, 232.21153,  -5.00384,  -0.41409, 238.90478,  -6.37041, -33.85902, 247.66430,  -5.56556, -40.22766, 241.48524, -24.73495,  35.95582, 231.22677, -21.47695,  -0.29454, 239.47777,  -6.50269, -31.07200, 244.54526,  -6.80460, -37.83426, 238.75140
  54.29946, -14.76692,  36.10084, 231.58432, -14.95532,  68.55286, 225.59839, -14.99984,  91.00617, 220.61372, -15.01431,  97.54457, 218.11392, -15.04531, 111.55545, 212.75721,  -1.01801,  91.28754, 221.26877,   2.14630,  67.76905, 229.13437,   4.21870,  44.95553, 227.07314,   3.00668,  36.82833, 225.76855, -28.98168,  90.72479, 219.95868, -33.17748,  68.97444, 231.54822, -35.63529,  46.17790, 229.73800, -34.28883,  38.13086, 228.10869,  -5.25969,  36.24309, 232.05629,  -4.69547,  -0.43371, 238.93203,  -6.33746, -33.84225, 247.78265,  -5.55776, -40.24766, 241.63847, -24.27415,  35.95859, 231.11236, -20.64929,  -0.38552, 238.77709,  -3.60057, -30.33507, 241.86351,  -3.90199, -36.94292, 235.89413
  54.33279, -14.31055,  36.07111, 231.42483, -14.42368,  68.52042, 225.42239, -14.42138,  90.97253, 220.43210, -14.43762,  97.50310, 217.91191, -14.47243, 111.49719, 212.51150,  -0.43695,  91.24018, 221.03552,   2.69246,  67.71097, 228.88301,   4.64974,  44.88845, 226.80892,   3.38830,  36.77020, 225.49548, -28.40581,  90.70488, 219.82868, -32.59942,  68.96948, 231.44702, -35.08762,  46.17370, 229.66910, -33.75539,  38.11872, 228.06756,  -4.80188,  36.18739, 231.87424,  -4.37674,  -0.46235, 238.90262,  -6.27593, -33.83637, 247.83165,  -5.53069, -40.27970, 241.72295, -23.81923,  35.95483, 230.97542, -19.84626,  -0.53410, 237.72495,  -0.52975, -29.23784, 238.08200,  -0.80529, -35.56580, 231.81549
