time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   2.97500, -59.82000, -12.15000,   1.39000,   8.01000,  -7.29000,  -0.78000,   2.16000,  36.28000,  -0.10000,   2.17000, -10.16000,   9.10000,  11.49000,   7.83000,  -3.54000,   2.49000,   2.52000,  -1.38000,  -5.41000,   3.36000,   4.19000,  -4.23000,  -1.29000,   0.93000,  -1.06000,  -0.33000,   0.22000,  -1.77000,  -0.54000,   0.38000,  -0.04000,   0.42000,  -0.26000,  -0.04000,   0.42000,  -0.26000,  -1.30000,   7.60000,  -4.73000,  18.91000, -25.03000, -12.61000,   6.19000,  38.16000,  99.79000,  11.95000,   3.11000,  -3.19000,  -0.26000,   0.79000,  -8.79000,  51.03000,  -0.00000,  39.57000,  -4.42000,  -0.00000,   5.41000,   5.53000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.45000,   0.00000,  -0.00000,  21.45000,   0.00000,  -0.00000,  21.45000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.97000,   0.00000,  -0.00000,  13.97000,   0.00000,  -0.00000,  13.97000,  14.56000, -32.87000,   3.80000, -52.61000,  35.17000,-126.88000,  -4.36000, -27.88000,   2.52000,  -1.93000, -18.79000,   7.30000, -38.29000,  -0.00000, -56.85000,   3.38000,  -0.00000, -11.70000,  -1.57000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.89000,   0.00000,  -0.00000, -16.89000,   0.00000,  -0.00000, -16.89000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -10.28000,   0.00000,  -0.00000, -10.28000,   0.00000,  -0.00000, -10.28000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -17.11000,   0.00000,  -0.00000, -17.11000,   0.00000,  -0.00000, -17.11000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.65000,   0.00000,  -0.00000,  -9.65000,   0.00000,  -0.00000,  -9.65000
   2.99200, -59.46000, -12.04000,   1.35000,   7.67000,  -7.39000,  -0.82000,   1.34000,  21.69000,   0.27000,   2.66000,   0.84000,  10.11000,  11.13000,   7.73000,  -3.60000,   2.61000,   2.97000,  -1.33000,  -5.54000,   2.87000,   4.29000,  -4.44000,  -1.34000,   0.90000,  -1.11000,  -0.34000,   0.22000,  -1.86000,  -0.57000,   0.36000,  -0.04000,   0.43000,  -0.25000,  -0.04000,   0.43000,  -0.25000,  -1.35000,   7.66000,  -4.66000,  18.94000, -25.03000, -12.58000,   5.88000,  38.29000,  99.54000,  11.98000,   3.36000,  -3.06000,  -0.34000,   0.67000,  -8.98000,  51.03000,  -0.00000,  39.56000,  -4.41000,  -0.00000,   5.41000,   5.51000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.16000,   0.00000,  -0.00000,  18.16000,   0.00000,  -0.00000,  18.16000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,  21.49000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.57000,   0.00000,  -0.00000,  21.57000,   0.00000,  -0.00000,  21.57000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.92000,   0.00000,  -0.00000,  13.92000,   0.00000,  -0.00000,  13.92000,  14.64000, -32.91000,   3.86000, -52.92000,  35.22000,-127.23000,  -4.15000, -27.81000,   2.42000,  -1.73000, -18.85000,   7.15000, -38.23000,  -0.00000, -56.74000,   3.49000,  -0.00000, -11.59000,  -1.49000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.85000,   0.00000,  -0.00000, -16.85000,   0.00000,  -0.00000, -16.85000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -10.19000,   0.00000,  -0.00000, -10.19000,   0.00000,  -0.00000, -10.19000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.99000,   0.00000,  -0.00000, -16.99000,   0.00000,  -0.00000, -16.99000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.54000,   0.00000,  -0.00000,  -9.54000,   0.00000,  -0.00000,  -9.54000
   3.00900, -59.14000, -11.96000,   1.42000,   7.38000,  -7.46000,  -0.97000,  -0.09000,  18.05000,   0.12000,   3.37000,   0.88000,  11.36000,  10.80000,   7.67000,  -3.74000,   2.73000,   3.41000,  -1.27000,  -5.69000,   2.35000,   4.39000,  -4.59000,  -1.44000,   0.80000,  -1.15000,  -0.37000,   0.19000,  -1.92000,  -0.61000,   0.32000,  -0.04000,   0.43000,  -0.25000,  -0.04000,   0.43000,  -0.25000,  -1.42000,   7.76000,  -4.60000,  18.91000, -24.92000, -12.48000,   5.73000,  38.35000,  99.37000,  11.96000,   3.41000,  -2.96000,  -0.40000,   0.57000,  -9.13000,  51.03000,  -0.00000,  39.55000,  -4.43000,  -0.00000,   5.39000,   5.51000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.20000,   0.00000,  -0.00000,  18.20000,   0.00000,  -0.00000,  18.20000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,  21.54000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,  21.61000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.88000,   0.00000,  -0.00000,  13.88000,   0.00000,  -0.00000,  13.88000,  14.66000, -32.79000,   3.93000, -53.08000,  35.33000,-127.46000,  -4.02000, -27.78000,   2.36000,  -1.57000, -18.85000,   7.11000, -38.20000,  -0.00000, -56.72000,   3.55000,  -0.00000, -11.57000,  -1.48000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.79000,   0.00000,  -0.00000, -16.79000,   0.00000,  -0.00000, -16.79000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -10.13000,   0.00000,  -0.00000, -10.13000,   0.00000,  -0.00000, -10.13000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.88000,   0.00000,  -0.00000, -16.88000,   0.00000,  -0.00000, -16.88000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.45000,   0.00000,  -0.00000,  -9.45000,   0.00000,  -0.00000,  -9.45000
   3.02600, -58.89000, -11.87000,   1.58000,   8.12000,  -7.39000,  -1.56000,  -2.45000,  14.75000,   0.40000,   3.86000,   0.70000,  12.30000,  11.33000,   8.24000,  -3.73000,   1.96000,   3.34000,  -1.38000,  -5.79000,   1.77000,   4.47000,  -4.70000,  -1.56000,   0.65000,  -1.18000,  -0.40000,   0.15000,  -1.97000,  -0.67000,   0.26000,  -0.04000,   0.43000,  -0.25000,  -0.05000,   0.44000,  -0.25000,  -1.46000,   7.81000,  -4.57000,  18.83000, -24.86000, -12.41000,   5.89000,  38.36000,  99.44000,  11.86000,   3.34000,  -2.88000,  -0.27000,   0.50000,  -9.20000,  50.98000,  -0.00000,  39.54000,  -4.53000,  -0.00000,   5.38000,   5.52000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.15000,   0.00000,  -0.00000,  18.15000,   0.00000,  -0.00000,  18.15000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.58000,   0.00000,  -0.00000,  21.58000,   0.00000,  -0.00000,  21.58000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.87000,   0.00000,  -0.00000,  13.87000,   0.00000,  -0.00000,  13.87000,  14.57000, -32.72000,   4.00000, -53.05000,  35.60000,-127.65000,  -3.98000, -27.87000,   2.36000,  -1.41000, -18.77000,   7.10000, -38.22000,  -0.00000, -56.73000,   3.53000,  -0.00000, -11.59000,  -1.46000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.71000,   0.00000,  -0.00000, -16.71000,   0.00000,  -0.00000, -16.71000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -10.06000,   0.00000,  -0.00000, -10.06000,   0.00000,  -0.00000, -10.06000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.78000,   0.00000,  -0.00000, -16.78000,   0.00000,  -0.00000, -16.78000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.36000,   0.00000,  -0.00000,  -9.36000,   0.00000,  -0.00000,  -9.36000
   3.04300, -58.66000, -11.75000,   1.78000,   9.06000,  -7.34000,  -2.29000,  -4.89000,  11.78000,   0.85000,   4.13000,   0.52000,  12.50000,  11.88000,   8.69000,  -3.75000,   1.14000,   3.38000,  -1.48000,  -5.86000,   1.23000,   4.47000,  -4.81000,  -1.64000,   0.47000,  -1.21000,  -0.42000,   0.11000,  -2.01000,  -0.71000,   0.18000,  -0.05000,   0.43000,  -0.25000,  -0.05000,   0.43000,  -0.25000,  -1.48000,   7.77000,  -4.54000,  18.77000, -24.87000, -12.34000,   6.15000,  38.34000,  99.60000,  11.67000,   3.21000,  -2.84000,  -0.07000,   0.42000,  -9.29000,  50.94000,  -0.00000,  39.59000,  -4.60000,  -0.00000,   5.44000,   5.53000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.14000,   0.00000,  -0.00000,  18.14000,   0.00000,  -0.00000,  18.14000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.74000,   0.00000,  -0.00000,  21.74000,   0.00000,  -0.00000,  21.74000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.92000,   0.00000,  -0.00000,  13.92000,   0.00000,  -0.00000,  13.92000,  14.51000, -32.73000,   4.07000, -53.00000,  35.87000,-127.79000,  -3.91000, -28.16000,   2.32000,  -1.32000, -18.72000,   7.11000, -38.18000,  -0.00000, -56.81000,   3.59000,  -0.00000, -11.66000,  -1.38000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.64000,   0.00000,  -0.00000, -16.64000,   0.00000,  -0.00000, -16.64000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -10.01000,   0.00000,  -0.00000, -10.01000,   0.00000,  -0.00000, -10.01000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.69000,   0.00000,  -0.00000, -16.69000,   0.00000,  -0.00000, -16.69000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.29000,   0.00000,  -0.00000,  -9.29000,   0.00000,  -0.00000,  -9.29000
   3.06000, -58.49000, -11.60000,   2.00000,  11.64000,  -7.55000,  -3.51000,  -8.70000,   9.39000,   1.55000,   4.24000,   0.60000,  12.44000,  13.52000,  11.24000,  -3.33000,  -0.86000,   1.39000,  -1.81000,  -5.91000,   0.70000,   4.42000,  -4.84000,  -1.70000,   0.29000,  -1.21000,  -0.44000,   0.06000,  -2.02000,  -0.74000,   0.11000,  -0.05000,   0.43000,  -0.24000,  -0.05000,   0.43000,  -0.24000,  -1.56000,   7.70000,  -4.48000,  18.69000, -24.87000, -12.24000,   6.31000,  38.26000,  99.67000,  11.70000,   3.01000,  -2.90000,  -0.26000,   0.37000,  -9.29000,  50.95000,  -0.00000,  39.69000,  -4.57000,  -0.00000,   5.54000,   5.55000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.40000,   0.00000,  -0.00000,  18.40000,   0.00000,  -0.00000,  18.40000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.79000,   0.00000,  -0.00000,  21.79000,   0.00000,  -0.00000,  21.79000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,  21.84000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  14.00000,   0.00000,  -0.00000,  14.00000,   0.00000,  -0.00000,  14.00000,  14.52000, -32.68000,   4.06000, -52.98000,  36.01000,-127.79000,  -3.83000, -28.56000,   2.30000,  -1.29000, -18.75000,   7.13000, -38.15000,  -0.00000, -56.86000,   3.66000,  -0.00000, -11.72000,  -1.32000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.61000,   0.00000,  -0.00000, -16.61000,   0.00000,  -0.00000, -16.61000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.97000,   0.00000,  -0.00000,  -9.97000,   0.00000,  -0.00000,  -9.97000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.62000,   0.00000,  -0.00000, -16.62000,   0.00000,  -0.00000, -16.62000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.27000,   0.00000,  -0.00000,  -9.27000,   0.00000,  -0.00000,  -9.27000
   3.07700, -58.36000, -11.47000,   2.16000,  11.52000,  -8.24000,  -3.59000,  -9.69000,   7.44000,   1.44000,   4.30000,   1.01000,  12.59000,  13.14000,  11.59000,  -3.59000,  -0.68000,   1.45000,  -1.76000,  -5.98000,   0.17000,   4.42000,  -4.82000,  -1.71000,   0.16000,  -1.21000,  -0.44000,   0.03000,  -2.02000,  -0.75000,   0.05000,  -0.06000,   0.42000,  -0.24000,  -0.06000,   0.42000,  -0.24000,  -1.68000,   7.59000,  -4.43000,  18.57000, -24.91000, -12.19000,   6.40000,  38.24000,  99.72000,  11.77000,   2.89000,  -2.94000,  -0.95000,   0.62000,  -8.90000,  51.04000,  -0.00000,  39.53000,  -4.41000,  -0.00000,   5.37000,   5.56000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.21000,   0.00000,  -0.00000,  18.21000,   0.00000,  -0.00000,  18.21000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.73000,   0.00000,  -0.00000,  13.73000,   0.00000,  -0.00000,  13.73000,  14.54000, -32.65000,   3.99000, -52.88000,  36.16000,-127.72000,  -3.70000, -28.96000,   2.30000,  -1.28000, -18.79000,   7.13000, -38.08000,  -0.00000, -56.89000,   3.80000,  -0.00000, -11.75000,  -1.24000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.58000,   0.00000,  -0.00000, -16.58000,   0.00000,  -0.00000, -16.58000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.93000,   0.00000,  -0.00000,  -9.93000,   0.00000,  -0.00000,  -9.93000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.58000,   0.00000,  -0.00000, -16.58000,   0.00000,  -0.00000, -16.58000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.23000,   0.00000,  -0.00000,  -9.23000,   0.00000,  -0.00000,  -9.23000
   3.09400, -58.23000, -11.34000,   2.32000,  10.76000,  -8.81000,  -3.44000,  -9.75000,   5.61000,   1.27000,   4.41000,   1.51000,  12.85000,  12.62000,  11.95000,  -3.85000,  -0.43000,   1.54000,  -1.73000,  -5.98000,  -0.38000,   4.41000,  -4.79000,  -1.71000,   0.02000,  -1.20000,  -0.44000,  -0.01000,  -2.00000,  -0.75000,  -0.01000,  -0.07000,   0.41000,  -0.24000,  -0.07000,   0.41000,  -0.24000,  -1.84000,   7.42000,  -4.44000,  18.72000, -24.95000, -12.14000,   6.07000,  38.29000,  99.55000,  11.62000,   2.91000,  -2.88000,  -0.98000,   0.65000,  -8.84000,  51.04000,  -0.00000,  39.52000,  -4.41000,  -0.00000,   5.37000,   5.57000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,  18.09000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,  21.64000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.67000,   0.00000,  -0.00000,  13.67000,   0.00000,  -0.00000,  13.67000,  14.37000, -32.80000,   4.00000, -52.56000,  36.46000,-127.69000,  -3.51000, -29.23000,   2.26000,  -1.21000, -18.80000,   7.18000, -37.98000,  -0.00000, -56.91000,   4.00000,  -0.00000, -11.76000,  -1.20000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.56000,   0.00000,  -0.00000, -16.56000,   0.00000,  -0.00000, -16.56000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.89000,   0.00000,  -0.00000,  -9.89000,   0.00000,  -0.00000,  -9.89000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.52000,   0.00000,  -0.00000, -16.52000,   0.00000,  -0.00000, -16.52000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.16000,   0.00000,  -0.00000,  -9.16000,   0.00000,  -0.00000,  -9.16000
   3.11100, -58.07000, -11.24000,   2.45000,   9.40000,  -9.07000,  -3.11000,  -8.83000,   4.02000,   1.12000,   4.62000,   2.07000,  13.19000,  12.09000,  12.38000,  -4.02000,  -0.25000,   1.53000,  -1.75000,  -5.93000,  -0.88000,   4.36000,  -4.75000,  -1.68000,  -0.09000,  -1.19000,  -0.44000,  -0.03000,  -1.98000,  -0.74000,  -0.05000,  -0.08000,   0.40000,  -0.24000,  -0.08000,   0.40000,  -0.24000,  -2.01000,   7.23000,  -4.47000,  18.67000, -25.06000, -12.04000,   6.10000,  38.32000,  99.49000,  11.43000,   2.80000,  -2.80000,  -0.96000,   0.71000,  -8.80000,  51.04000,  -0.00000,  39.53000,  -4.41000,  -0.00000,   5.38000,   5.57000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  17.95000,   0.00000,  -0.00000,  17.95000,   0.00000,  -0.00000,  17.95000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,  21.65000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,  21.66000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.62000,   0.00000,  -0.00000,  13.62000,   0.00000,  -0.00000,  13.62000,  14.16000, -32.95000,   4.00000, -52.07000,  36.85000,-127.56000,  -3.34000, -29.47000,   2.21000,  -1.11000, -18.81000,   7.25000, -37.88000,  -0.00000, -56.94000,   4.19000,  -0.00000, -11.79000,  -1.23000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.55000,   0.00000,  -0.00000, -16.55000,   0.00000,  -0.00000, -16.55000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.86000,   0.00000,  -0.00000,  -9.86000,   0.00000,  -0.00000,  -9.86000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.44000,   0.00000,  -0.00000, -16.44000,   0.00000,  -0.00000, -16.44000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -9.08000,   0.00000,  -0.00000,  -9.08000,   0.00000,  -0.00000,  -9.08000
   3.12800, -57.86000, -11.22000,   2.53000,   7.47000,  -9.20000,  -2.69000,  -6.93000,   2.77000,   0.98000,   4.88000,   2.58000,  13.83000,  11.69000,  12.91000,  -4.08000,  -0.25000,   1.52000,  -1.77000,  -5.86000,  -1.40000,   4.32000,  -4.75000,  -1.59000,  -0.18000,  -1.19000,  -0.41000,  -0.06000,  -1.98000,  -0.70000,  -0.09000,  -0.08000,   0.39000,  -0.25000,  -0.08000,   0.39000,  -0.25000,  -2.04000,   6.95000,  -4.62000,  18.61000, -25.15000, -11.93000,   6.25000,  38.31000,  99.50000,  10.70000,   3.10000,  -2.50000,  -0.40000,   0.29000,  -9.02000,  51.04000,  -0.00000,  39.54000,  -4.40000,  -0.00000,   5.38000,   5.58000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000,  17.93000,   0.00000,  -0.00000,  17.93000,   0.00000,  -0.00000,  17.93000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,  21.68000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000,  21.67000,   0.00000,  -0.00000,  21.67000,   0.00000,  -0.00000,  21.67000,   0.00000,  -0.00000,   0.00000, -25.00000,  -0.00000,  13.59000,   0.00000,  -0.00000,  13.59000,   0.00000,  -0.00000,  13.59000,  14.66000, -32.83000,   3.81000, -51.91000,  36.99000,-127.22000,  -3.22000, -29.78000,   2.18000,  -1.43000, -17.80000,   7.30000, -37.91000,  -0.00000, -56.62000,   4.14000,  -0.00000, -11.47000,  -1.21000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000, -15.00000,  -0.00000, -16.29000,   0.00000,  -0.00000, -16.29000,   0.00000,  -0.00000, -16.29000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  -9.58000,   0.00000,  -0.00000,  -9.58000,   0.00000,  -0.00000,  -9.58000,   0.00000,  -0.00000,   0.00000,  15.00000,  -0.00000, -16.16000,   0.00000,  -0.00000, -16.16000,   0.00000,  -0.00000, -16.16000,   0.00000,  -0.00000,   0.00000,  25.00000,  -0.00000,  -8.83000,   0.00000,  -0.00000,  -8.83000,   0.00000,  -0.00000,  -8.83000
