time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   1.51300, -70.55000,  94.77000, -27.77000, -75.55847,  93.40131, -35.88374, -89.38856,  55.01209, -25.93402,-100.06943,  15.29990, -17.39817, -65.92417,  92.97698, -19.51303, -64.56400,  51.28469, -24.40206, -62.86464,   9.86584, -31.15416, -68.82787, 108.99968, -28.41466, -67.44392, 118.60283, -29.33587, -65.94571, 128.58205, -30.41885, -64.41143, 138.12687, -31.65455, -62.79906, 148.33984, -32.92314, -61.42995, 157.17279, -33.97410, -64.77968, 144.80927, -35.35359, -72.00762, 147.56438, -45.55193, -72.26855, 120.81523, -49.21454, -74.57279,  94.95734, -50.64989, -77.46264,  92.60339, -48.91676, -77.74349,  90.25089, -45.96112, -77.63755,  88.53382, -43.97049, -77.02202,  91.93752, -50.10904, -78.76011,  86.75815, -50.22234, -79.26439,  83.17624, -49.34126, -79.01252,  81.28433, -48.43928, -76.18537,  91.75799, -51.04418, -77.42883,  86.60931, -51.66090, -77.15495,  82.57411, -51.28412, -76.32032,  80.33150, -50.41157, -75.56141,  91.76298, -51.70852, -76.16728,  87.15011, -52.85838, -75.30931,  83.72435, -53.11681, -74.16745,  81.61480, -52.58965, -74.70218,  91.92534, -52.41631, -74.76692,  87.79000, -53.93065, -73.99450,  85.18229, -54.73093, -73.24524,  83.56260, -54.89360, -61.89326, 145.06241, -29.64705, -53.07288, 145.19092, -20.37212, -52.32544, 118.20316, -20.05296, -54.28072,  92.29859, -18.98972, -57.09184,  90.38916, -16.67720, -59.99706,  88.69151, -18.41691, -61.79661,  87.78919, -20.11090, -55.98893,  89.48715, -16.84767, -57.34298,  84.41852, -15.31956, -58.97975,  81.08393, -15.06999, -60.12755,  79.36253, -15.48911, -54.93754,  89.10846, -17.44589, -55.68930,  83.95999, -16.27821, -56.40671,  79.96636, -16.08835, -57.08388,  77.52711, -16.36896, -54.15676,  88.96875, -17.89484, -54.14178,  84.22675, -17.20120, -54.21813,  80.74658, -17.85024, -54.66209,  78.55586, -18.86789, -53.24681,  88.97095, -18.55634, -52.66005,  84.61428, -18.28497, -52.13155,  81.87392, -18.78327, -51.97969,  80.17974, -19.34716
   1.53000, -71.18000,  94.67000, -27.25000, -76.21534,  93.29862, -35.34664, -90.26552,  54.99254, -25.38488,-100.67858,  15.17226, -17.02345, -66.53581,  92.88106, -19.00245, -64.94793,  51.22199, -24.10149, -62.89546,   9.86130, -31.10727, -69.41957, 108.89338, -27.92920, -68.03121, 118.49444, -28.86554, -66.53342, 128.47225, -29.96198, -65.00990, 138.01746, -31.20791, -63.40728, 148.23051, -32.48816, -62.04507, 157.06325, -33.54979, -65.39332, 144.69722, -34.91019, -72.65145, 147.43114, -45.09278, -72.88255, 120.67706, -48.72123, -75.10664,  94.81242, -50.16141, -77.98569,  92.45265, -48.41822, -78.25279,  90.10323, -45.45886, -78.13695,  88.38742, -43.46770, -77.54571,  91.78621, -49.61042, -79.26866,  86.60154, -49.71176, -79.76640,  83.01916, -48.82886, -79.51379,  81.12629, -47.92909, -76.71058,  91.60768, -50.54712, -77.94010,  86.45437, -51.15300, -77.64328,  82.42227, -50.76071, -76.78876,  80.19206, -49.87574, -76.08810,  91.61348, -51.21283, -76.68279,  86.99701, -52.35410, -75.81443,  83.57355, -52.60809, -74.66429,  81.46902, -52.07888, -75.23091,  91.77727, -51.92276, -75.28669,  87.63936, -53.43045, -74.50861,  85.03272, -54.22871, -73.75525,  83.41488, -54.39097, -62.48954, 144.95576, -29.21271, -53.64594, 145.09268, -19.96004, -52.94880, 118.10332, -19.66293, -54.93814,  92.20213, -18.58096, -57.73565,  90.29612, -16.24917, -60.65595,  88.60941, -17.97421, -62.46607,  87.71769, -19.66254, -56.63592,  89.39201, -16.42889, -57.98887,  84.32462, -14.89570, -59.63199,  80.99362, -14.64003, -60.78750,  79.27649, -15.05542, -55.58987,  89.01178, -17.03542, -56.34343,  83.86367, -15.86728, -57.07202,  79.87178, -15.68332, -57.76137,  77.43670, -15.97033, -54.81280,  88.87091, -17.49040, -54.80238,  84.12819, -16.80167, -54.89289,  80.64947, -17.45666, -55.35175,  78.46301, -18.47685, -53.90786,  88.87192, -18.15876, -53.32809,  84.51377, -17.89622, -52.80131,  81.77232, -18.39037, -52.64708,  80.07500, -18.94404
   1.54700, -71.85000,  94.56000, -26.75000, -76.90738,  93.18421, -34.83214, -91.26607,  54.99361, -24.86690,-101.31548,  15.02038, -16.79535, -67.19062,  92.77668, -18.50981, -65.36517,  51.15044, -23.79416, -62.93732,   9.85432, -31.05610, -70.05877, 108.77797, -27.46134, -68.66863, 118.37715, -28.41406, -67.17476, 128.35375, -29.52678, -65.66295, 137.89924, -30.78477, -64.07113, 148.11226, -32.07865, -62.71678, 156.94471, -33.15271, -66.06039, 144.57516, -34.49247, -73.33525, 147.29845, -44.66597, -73.57581, 120.53732, -48.24150, -75.74617,  94.66677, -49.65707, -78.61357,  92.30280, -47.90041, -78.86538,  89.95866, -44.93553, -78.73802,  88.24645, -42.94197, -78.17501,  91.63487, -49.09232, -79.88339,  86.44509, -49.17693, -80.37446,  82.86294, -48.28934, -80.12078,  80.96975, -47.39056, -77.34200,  91.45658, -50.03093, -78.55846,  86.29840, -50.62155, -78.24798,  82.26825, -50.21987, -77.38349,  80.04340, -49.33112, -76.72141,  91.46262, -50.69840, -77.30607,  86.84186, -51.82741, -76.42862,  83.42032, -52.07598, -75.27099,  81.32030, -51.54517, -75.86667,  91.62722, -51.41110, -75.91483,  87.48572, -52.90914, -75.13216,  84.87951, -53.70434, -74.37533,  83.26324, -53.86602, -63.14298, 144.84133, -28.80232, -54.27635, 144.98542, -19.57182, -53.61581, 117.99512, -19.27626, -55.62727,  92.09711, -18.15949, -58.41970,  90.19450, -15.81886, -61.34555,  88.51444, -17.54098, -63.15719,  87.62957, -19.23129, -57.32168,  89.28904, -16.00211, -58.67602,  84.22328, -14.46477, -60.32384,  80.89478, -14.20685, -61.48384,  79.18057, -14.62181, -56.27803,  88.90752, -16.61199, -57.03426,  83.76032, -15.44160, -57.76905,  79.76953, -15.25846, -58.46444,  77.33636, -15.54712, -55.50259,  88.76571, -17.06945, -55.49587,  84.02295, -16.38089, -55.59451,  80.54489, -17.03820, -56.06158,  78.36097, -18.06009, -54.59980,  88.76562, -17.74069, -54.02460,  84.40675, -17.48013, -53.50338,  81.66470, -17.97684, -53.35377,  79.96745, -18.53202
   1.56400, -72.58000,  94.44000, -26.26000, -77.65401,  93.05798, -34.33064, -92.26039,  54.95481, -24.39070,-101.85924,  14.79593, -16.70133, -67.90777,  92.66369, -18.02557, -65.83860,  51.07157, -23.48586, -63.00825,   9.84580, -30.99752, -70.77176, 108.65450, -26.99713, -69.35499, 118.24621, -27.98528, -67.82795, 128.21319, -29.13838, -66.27830, 137.74633, -30.44307, -64.64644, 147.94692, -31.78435, -63.25786, 156.76924, -32.89719, -66.66662, 144.41034, -34.17312, -73.94190, 147.12997, -44.34730, -74.23744, 120.36283, -47.87326, -76.38540,  94.48892, -49.26147, -79.25349,  92.12514, -47.50570, -79.50068,  89.78208, -44.53957, -79.36628,  88.07214, -42.54453, -78.81481,  91.45731, -48.69761, -80.52396,  86.26779, -48.78329, -81.00918,  82.68603, -47.89098, -80.74853,  80.79606, -46.98742, -77.98165,  91.27903, -49.63610, -79.19876,  86.12111, -50.22767, -78.88440,  82.09165, -49.82213, -78.01533,  79.87044, -48.92874, -77.36092,  91.28506, -50.30344, -77.94607,  86.66456, -51.43322, -77.06549,  83.24354, -51.67791, -75.90436,  81.14686, -51.14158, -76.50603,  91.44964, -51.01596, -76.55452,  87.30836, -52.51459, -75.76985,  84.70201, -53.30737, -75.01079,  83.08645, -53.46560, -63.71406, 144.68376, -28.50147, -54.83636, 144.81736, -19.28146, -54.19809, 117.82643, -18.99411, -56.23614,  91.93116, -17.86224, -59.03307,  90.03196, -15.52421, -61.95688,  88.35927, -17.25695, -63.76263,  87.48347, -18.95824, -57.93585,  89.12527, -15.70618, -59.29732,  84.06123, -14.16946, -60.94960,  80.73477, -13.91390, -62.11146,  79.02235, -14.33108, -56.89199,  88.74252, -16.31492, -57.65506,  83.59633, -15.14452, -58.39110,  79.60602, -14.95607, -59.08507,  77.17169, -15.23828, -56.11624,  88.59979, -16.77155, -56.11540,  83.85713, -16.08226, -56.21820,  80.37940, -16.74064, -56.68794,  78.19699, -17.76453, -55.21274,  88.59860, -17.44185, -54.64258,  84.23915, -17.18002, -54.12413,  81.49647, -17.67618, -53.97618,  79.79910, -18.23142
   1.58100, -73.37000,  94.31000, -25.75000, -78.46114,  92.92326, -33.80904, -93.12909,  54.83777, -23.89206,-102.20071,  14.47199, -16.65954, -68.68276,  92.53889, -17.52298, -66.33055,  50.98628, -23.16635, -63.06936,   9.83954, -30.93230, -71.55218, 108.52229, -26.50602, -70.11905, 118.11041, -27.50529, -68.57361, 128.07311, -28.67083, -67.00055, 137.60087, -29.98679, -65.34359, 147.79581, -31.34010, -63.93326, 156.61337, -32.46332, -67.37512, 144.26201, -33.72336, -74.64026, 146.96844, -43.90829, -75.01019, 120.19433, -47.37385, -77.16589,  94.31837, -48.71092, -80.03427,  91.95481, -46.95535, -80.27820,  89.61295, -43.98800, -80.13931,  87.90562, -41.99103, -79.59553,  91.28692, -48.14720, -81.30497,  86.09751, -48.23290, -81.78445,  82.51620, -47.33563, -81.51713,  80.62941, -46.42740, -78.76229,  91.10856, -49.08561, -79.97966,  85.95071, -49.67716, -79.66354,  81.92159, -49.26954, -78.79243,  79.70210, -48.37388, -78.14150,  91.11455, -49.75290, -78.72682,  86.49405, -50.88260, -77.84483,  83.07325, -51.12527, -76.68214,  80.97811, -50.58629, -77.28654,  91.27906, -50.46534, -77.33514,  87.13773, -51.96387, -76.54960,  84.53127, -52.75538, -75.78957,  82.91600, -52.91198, -64.41660, 144.53364, -28.05472, -55.53750, 144.64535, -18.83577, -54.90743, 117.65401, -18.57007, -56.95563,  91.75943, -17.44058, -59.76004,  89.86176, -15.11030, -62.67835,  88.19321, -16.85625, -64.47607,  87.32205, -18.56840, -58.66281,  88.95448, -15.28921, -60.03125,  83.89118, -13.75623, -61.68629,  80.56570, -13.50580, -62.84810,  78.85419, -13.92684, -57.61747,  88.57116, -15.89505, -58.38654,  83.42539, -14.72672, -59.12378,  79.43532, -14.53785, -59.81658,  77.00053, -14.81894, -56.84053,  88.42801, -16.34953, -56.84415,  83.68536, -15.66019, -56.94765,  80.20789, -16.31983, -57.41662,  78.02649, -17.34625, -55.93518,  88.42634, -17.01732, -55.36807,  84.06658, -16.75387, -54.85029,  81.32366, -17.24937, -54.70245,  79.62645, -17.80515
   1.59800, -74.17000,  94.17000, -25.22000, -79.27846,  92.77361, -33.26640, -93.77545,  54.61865, -23.36510,-102.29660,  14.05404, -16.58995, -69.46670,  92.40901, -16.99998, -66.83600,  50.89552, -22.80595, -63.09875,   9.83917, -30.83150, -72.34655, 108.38019, -26.00138, -70.90159, 117.96525, -27.01296, -69.34074, 127.92430, -28.18905, -67.75069, 137.44795, -29.51436, -66.07554, 147.63859, -30.87767, -64.64947, 156.45251, -32.00955, -68.11359, 144.10613, -33.25735, -75.36691, 146.80234, -43.45342, -75.81632, 120.02121, -46.85475, -78.01789,  94.14643, -48.13900, -80.87554,  91.77916, -46.37096, -81.11191,  89.44155, -43.39966, -80.97314,  87.73747, -41.39990, -80.43865,  91.11021, -47.56290, -82.13594,  85.91660, -47.63449, -82.60327,  82.33583, -46.72870, -82.32767,  80.45183, -45.81716, -79.60771,  90.93218, -48.50340, -80.81447,  85.77040, -49.08232, -80.49265,  81.74187, -48.67336, -79.61929,  79.52168, -47.78162, -78.98887,  90.93846, -49.17250, -79.56642,  86.31458, -50.29235, -78.68058,  82.89483, -50.53572, -77.51525,  80.79981, -50.00199, -78.13637,  91.10374, -49.88771, -78.17942,  86.95967, -51.37878, -77.39347,  84.35387, -52.17211, -76.63391,  82.73887, -52.33360, -65.15414, 144.37794, -27.58921, -56.27751, 144.46913, -18.36766, -55.64474, 117.47768, -18.12085, -57.69185,  91.58320, -16.98717, -60.50117,  89.68605, -14.66237, -63.41602,  88.02146, -16.41785, -65.20849,  87.15522, -18.13798, -59.40400,  88.77836, -14.83961, -60.77727,  83.71522, -13.31046, -62.43443,  80.39046, -13.06447, -63.59642,  78.67985, -13.48867, -58.35776,  88.39477, -15.44371, -59.13105,  83.24900, -14.27819, -59.87502,  79.25971, -14.09964, -60.57378,  76.82800, -14.39246, -57.58008,  88.25142, -15.89686, -57.58691,  83.50858, -15.20886, -57.69174,  80.03166, -15.87117, -58.16115,  77.85191, -16.90089, -56.67355,  88.24955, -16.56306, -56.10875,  83.88948, -16.29983, -55.59211,  81.14654, -16.79639, -55.44513,  79.44981, -17.35385
   1.61500, -74.96000,  94.03000, -24.61000, -80.08723,  92.62729, -32.64335, -94.24026,  54.32511, -22.81306,-102.24196,  13.57751, -16.51973, -70.24017,  92.27590, -16.39799, -67.38614,  50.79956, -22.36188, -63.13653,   9.85565, -30.70076, -73.12644, 108.23763, -25.41409, -71.66424, 117.81903, -26.43548, -70.08312, 127.77376, -27.62105, -68.46979, 137.29275, -28.95164, -66.76976, 147.47851, -30.32063, -65.32221, 156.28829, -31.45742, -68.81487, 143.94934, -32.69914, -76.04809, 146.64235, -42.91032, -76.56344, 119.85608, -46.26148, -78.84936,  93.98551, -47.48144, -81.70212,  91.62058, -45.70241, -81.93945,  89.28972, -42.72588, -81.80747,  87.59159, -40.72061, -81.26716,  90.94916, -46.89367, -82.96145,  85.75438, -46.95007, -83.42939,  82.17508, -46.03884, -83.15603,  80.29092, -45.12695, -80.43794,  90.76948, -47.83538, -81.64271,  85.60566, -48.40014, -81.32072,  81.57773, -47.98550, -80.44769,  79.35749, -47.09356, -79.82042,  90.77460, -48.50569, -80.39736,  86.14783, -49.61384, -79.51314,  82.72748, -49.85483, -78.34901,  80.63118, -49.32354, -78.96941,  90.93876, -49.22294, -79.01287,  86.79126, -50.70445, -78.23044,  84.18432, -51.49748, -77.47410,  82.56813, -51.66230, -65.85790, 144.21782, -27.02955, -56.98341, 144.30245, -17.80587, -56.34143, 117.31109, -17.57355, -58.37768,  91.41615, -16.43079, -61.19000,  89.51771, -14.11068, -64.10260,  87.85712, -15.87367, -65.89058,  86.99444, -17.60024, -60.09301,  88.60978, -14.28777, -61.46972,  83.54560, -12.76516, -63.12840,  80.22123, -12.52418, -64.29063,  78.51151, -12.95128, -59.04633,  88.22641, -14.89125, -59.82274,  83.07974, -13.73175, -60.56878,  79.09059, -13.55862, -61.26861,  76.65967, -13.85538, -58.26826,  88.08322, -15.34378, -58.27759,  83.33968, -14.66065, -58.38380,  79.86369, -15.32763, -58.85393,  77.68596, -16.36129, -57.36109,  88.08168, -16.00910, -56.79822,  83.72113, -15.74979, -56.28243,  80.97852, -16.24907, -56.13594,  79.28242, -16.80860
   1.63200, -75.77000,  93.95000, -23.97000, -80.91404,  92.54420, -31.99206, -94.57563,  54.02614, -22.31115,-102.01551,  13.10237, -16.48942, -71.03526,  92.19943, -15.76582, -67.99406,  50.75479, -21.85622, -63.18934,   9.94674, -30.55208, -73.92791, 108.15563, -24.78965, -72.44237, 117.73207, -25.82387, -70.83162, 127.68034, -27.02368, -69.18093, 137.19090, -28.36866, -67.44094, 147.36782, -29.75305, -65.95884, 156.17013, -30.90318, -69.49888, 143.84288, -32.12674, -76.70966, 146.54372, -42.35171, -77.31047, 119.75459, -45.66551, -79.72501,  93.89216, -46.80781, -82.59272,  91.55030, -45.02228, -82.84905,  89.24130, -42.03034, -82.72795,  87.55060, -40.01812, -82.15435,  90.86781, -46.20598, -83.86365,  85.67768, -46.22719, -84.35025,  82.10709, -45.29186, -84.09113,  80.22761, -44.36625, -81.32143,  90.67794, -47.14240, -82.53883,  85.51315, -47.66999, -82.23311,  81.48740, -47.22309, -81.37347,  79.26990, -46.31155, -80.70088,  90.67572, -47.80993, -81.28642,  86.04164, -48.88246, -80.41520,  82.61614, -49.09585, -79.26402,  80.51690, -48.54819, -79.84616,  90.83147, -48.52464, -79.89514,  86.67201, -49.97205, -79.11681,  84.05635, -50.73999, -78.36450,  82.43666, -50.88803, -66.54287, 144.10881, -26.45653, -57.66673, 144.18722, -17.23438, -57.02682, 117.19593, -16.98851, -59.04903,  91.30014, -15.84017, -61.86059,  89.40001, -13.52052, -64.77261,  87.74126, -15.28619, -66.55839,  86.88086, -17.01618, -60.76362,  88.49224, -13.69855, -62.13967,  83.42697, -12.17897, -63.79760,  80.10218, -11.93861, -64.95948,  78.39211, -12.36524, -59.71710,  88.10932, -14.30260, -60.49296,  82.96184, -13.14637, -61.23843,  78.97250, -12.97513, -61.93782,  76.54154, -13.27258, -58.93915,  87.96647, -14.75546, -58.94809,  83.22247, -14.07555, -59.05470,  79.74703, -14.74537, -59.52549,  77.57039, -15.78098, -58.03218,  87.96542, -15.42104, -57.46906,  83.60472, -15.16487, -56.95331,  80.86247, -15.66616, -56.80691,  79.16676, -16.22689
   1.64900, -76.67000,  93.88000, -23.32000, -81.82935,  92.47774, -31.33284, -94.93706,  53.73047, -21.80199,-101.72106,  12.62505, -16.48013, -71.92349,  92.12646, -15.12326, -68.66136,  50.71601, -21.33077, -63.27247,  10.06439, -30.40855, -74.81195, 108.08309, -24.14768, -73.29832, 117.65387, -25.19345, -71.65457, 127.59527, -26.40541, -69.96420, 137.09687, -27.76430, -68.18174, 147.26441, -29.16358, -66.66290, 156.05876, -30.32658, -70.25487, 143.74473, -31.53186, -77.44396, 146.45929, -41.76848, -78.14383, 119.66915, -45.05458, -80.72497,  93.81879, -46.10182, -83.61036,  91.49868, -44.31640, -83.88867,  89.20242, -41.31662, -83.78323,  87.51803, -39.29823, -83.17164,  90.80925, -45.49594, -84.90730,  85.62784, -45.50217, -85.41613,  82.06345, -44.55511, -85.17075,  80.18585, -43.62198, -82.33667,  90.61142, -46.42888, -83.57865,  85.45084, -46.93997, -83.29288,  81.42576, -46.47418, -82.44526,  79.20931, -45.54893, -81.71396,  90.60340, -47.09436, -82.31964,  85.96813, -48.15042, -81.46640,  82.53719, -48.34879, -80.32903,  80.43312, -47.79090, -80.85615,  90.75195, -47.80689, -80.92163,  86.58707, -49.23795, -80.15352,  83.96441, -49.99221, -79.40829,  82.34059, -50.13036, -67.29679, 144.00638, -25.86253, -58.41995, 144.07282, -16.64097, -57.79811, 117.08128, -16.37590, -59.79492,  91.18312, -15.23653, -62.59875,  89.27857, -12.91117, -65.51232,  87.61916, -14.67367, -67.29840,  86.75924, -16.40359, -61.50131,  88.37203, -13.09256, -62.86845,  83.30434, -11.57301, -64.52184,  79.97752, -11.32962, -65.68265,  78.26597, -11.75322, -60.45592,  87.99059, -13.69947, -61.22368,  82.84153, -12.54483, -61.96395,  78.85125, -12.37324, -62.66079,  76.41935, -12.66908, -59.67896,  87.84883, -14.15437, -59.68140,  83.10436, -13.47769, -59.78582,  79.62917, -14.14910, -60.25655,  77.45236, -15.18440, -58.77365,  87.84916, -14.82222, -58.20548,  83.48885, -14.57043, -57.68764,  80.74743, -15.07407, -57.54017,  79.05200, -15.63535
   1.66600, -77.60000,  93.79000, -22.77000, -82.77234,  92.38970, -30.77481, -95.28283,  53.42938, -21.31009,-101.44762,  12.18043, -16.35837, -72.84476,  92.03522, -14.57859, -69.30514,  50.66077, -20.87355, -63.26147,  10.19246, -30.34931, -75.72281, 107.98986, -23.60985, -74.18532, 117.55546, -24.66804, -72.51370, 127.49043, -25.89454, -70.79212, 136.98412, -27.26951, -68.97546, 147.14344, -28.68439, -67.42634, 155.93089, -29.85951, -71.05871, 143.62670, -31.04815, -78.23462, 146.34186, -41.29385, -79.05056, 119.55116, -44.54853, -81.78411,  93.71241, -45.49005, -84.69080,  91.41735, -43.70682, -84.99571,  89.13473, -40.69922, -84.90877,  87.45608, -38.67518, -84.25119,  90.72014, -44.88144, -86.01761,  85.54914, -44.87235, -86.55317,  81.99193, -43.91309, -86.32464,  80.11625, -42.97185, -83.41346,  90.51324, -45.80992, -84.68396,  85.35791, -46.30367, -84.43272,  81.33177, -45.82733, -83.61188,  79.10705, -44.89777, -82.78799,  90.49859, -46.47270, -83.41676,  85.86238, -47.51100, -82.58431,  82.42538, -47.69207, -81.46318,  80.31589, -47.12197, -81.92630,  90.63891, -47.18220, -82.01049,  86.46821, -48.59525, -81.25385,  83.83770, -49.33358, -80.51668,  82.20924, -49.45991, -68.10319, 143.88795, -25.37747, -59.24590, 143.95855, -16.13715, -58.64906, 116.96688, -15.83114, -60.61949,  91.06636, -14.69954, -63.41214,  89.15610, -12.36543, -66.32715,  87.49158, -14.12073, -68.11415,  86.62783, -15.84779, -62.31356,  88.25169, -12.55051, -63.66609,  83.18117, -11.02734, -65.31205,  79.85106, -10.77856, -66.47075,  78.13706, -11.19803, -61.26941,  87.87234, -13.16086, -62.02359,  82.72165, -12.00455, -62.75531,  78.72989, -11.83058, -63.44803,  76.29650, -12.12380, -60.49366,  87.73214, -13.61829, -60.48484,  82.98757, -12.94234, -60.58410,  79.51207, -13.61295, -61.05311,  77.33374, -14.64583, -59.59051,  87.73429, -14.28905, -59.01320,  83.37504, -14.03978, -58.49318,  80.63479, -14.54753, -58.34617,  78.94037, -15.11197
   1.68300, -78.59000,  93.67000, -22.28000, -83.76881,  92.27814, -30.28209, -95.59856,  53.08618, -20.89877,-101.62760,  11.83609, -15.79181, -73.83242,  91.90730, -14.09164, -70.04907,  50.55927, -20.41831, -63.22186,  10.31719, -30.31599, -76.69419, 107.86747, -23.11830, -75.12681, 117.42685, -24.18891, -73.41800, 127.35348, -25.43158, -71.65420, 136.83639, -26.82721, -69.78996, 146.98409, -28.26341, -68.19762, 155.76143, -29.45628, -71.88802, 143.47177, -30.62064, -79.07667, 146.15384, -40.86612, -80.05064, 119.36208, -44.06813, -82.93131,  93.53572, -44.90525, -85.86035,  91.26743, -43.12432, -86.19380,  88.99736, -40.11026, -86.12671,  87.32209, -38.08267, -85.42054,  90.56235, -44.29416, -87.22103,  85.40316, -44.27048, -87.78645,  81.85350, -43.30047, -87.57700,  79.97908, -42.35230, -84.58039,  90.34600, -45.21830, -85.88282,  85.19708, -45.69548, -85.66411,  81.17074, -45.20500, -84.86633,  78.94122, -44.26692, -83.95234,  90.32442, -45.87843, -84.60740,  85.68806, -46.89970, -83.79927,  82.24451, -47.06562, -82.69704,  80.12773, -46.48570, -83.08684,  90.45605, -46.58496, -83.19274,  86.28002, -47.98070, -82.45045,  83.64147, -48.70477, -81.72351,  82.00768, -48.82117, -68.93461, 143.73193, -24.94881, -60.09247, 143.79224, -15.69392, -59.55322, 116.80035, -15.31006, -61.47895,  90.89542, -14.20282, -64.25446,  88.97817, -11.85403, -67.17110,  87.30075, -13.59426, -68.96003,  86.42430, -15.31290, -63.15382,  88.07718, -12.04344, -64.48272,  83.00365, -10.50952, -66.11610,  79.66824, -10.24898, -67.27073,  77.94952, -10.66026, -62.11129,  87.70067, -12.65831, -62.84331,  82.54860, -11.49397, -63.56048,  78.55456, -11.31187, -64.24578,  76.11826, -11.59822, -61.33723,  87.56258, -13.11923, -61.30982,  82.81868, -12.43916, -61.39915,  79.34175, -13.10375, -61.86361,  77.15905, -14.12943, -60.43723,  87.56708, -13.79420, -59.84457,  83.20995, -13.54379, -59.32090,  80.47114, -14.05557, -59.17481,  78.77798, -14.62400
